booking_id,flight_id,booking_date,status,seat_number,passenger_key,flight_schedule_key,airline,route,duration_minutes,has_anomaly,flight_match_status,amount,payment_method,payment_status
B1817,6F033,2025-06-07 11:37:36,PENDING,28D,68700268baae1957ba736fe765b83f9492d15016f49b4d1dbebffb6c3c43dc9e,c0887e3f8b9e63832fcf,IndiGo,DEL - HYD,120,False,Matched,7766.36,CARD,Recorded
B1818,AI114,2025-11-07 11:37:36,CONFIRMED,26B,53f1e160a1614192eb71d4d6f8e7a2eb5f170c1e5c02f3df4dc53d29c42842e0,4e185e4627958b98300f,Air India,CCU - DEL,75,False,Matched,4317.72,NETBANKING,Recorded
B1819,AI017,2026-01-19 11:37:36,CONFIRMED,21E,3a38a0d5fc7a070581f3c5d9f928c2b39adf9d0b74d30c7051f5aa835001c925,6db6c4255802d6e3b65d,Air India,CCU - BOM,213,False,Matched,,,
B1820,6F244,2025-12-01 11:37:36,PENDING,18E,64797d5280ac15f709954a069f3d9f5221e38c76f624eca687018d55bb203654,d26a3136058fe5d7fac3,IndiGo,MAA - CCU,84,False,Matched,7609.63,UPI,Recorded
B1820,6F244,2025-12-01 11:37:36,PENDING,18E,64797d5280ac15f709954a069f3d9f5221e38c76f624eca687018d55bb203654,d26a3136058fe5d7fac3,IndiGo,MAA - CCU,84,False,Matched,14865.24,UPI,Recorded
B1821,6F160,2025-11-27 11:37:36,PENDING,1C,2953795b4d6908d4c917f99e2f831ad1c78bf1002bbfcd1ff5c860229d86bd89,cf3be8958838531b915d,IndiGo,MAA - BLR,257,False,Matched,5390.05,UPI,Recorded
B1821,6F160,2025-11-27 11:37:36,PENDING,1C,2953795b4d6908d4c917f99e2f831ad1c78bf1002bbfcd1ff5c860229d86bd89,cf3be8958838531b915d,IndiGo,MAA - BLR,257,False,Matched,,UPI,Missing amount
B1821,6F160,2025-11-27 11:37:36,PENDING,1C,2953795b4d6908d4c917f99e2f831ad1c78bf1002bbfcd1ff5c860229d86bd89,cf3be8958838531b915d,IndiGo,MAA - BLR,257,False,Matched,,CARD,Missing amount
B1822,6F088,2026-01-05 11:37:36,CANCELLED,17D,c91f6794d7ba59147a0047339e739e917b0db669fd3b2fa4a77b9492cf1684b0,f790b43277a914a1234a,IndiGo,CCU - BLR,151,False,Matched,7545.61,NETBANKING,Recorded
B1823,6F155,2025-11-26 11:37:36,CANCELLED,19E,3d5876444e70d035933873241c4a360bc577e2144a7956bb5b04cd0ce2eb57be,944fd4c13a167c64ef19,IndiGo,DEL - BLR,33,True,Matched,7854.23,UPI,Recorded
B1824,AI095,2026-04-15 11:37:36,PENDING,9B,aac5b0ea336c3e6b8ade4701a0d0a3a536fdc4777aad5b2cd734436aab8c443d,02753492b74a9d223a73,Air India,DEL - MAA,198,False,Matched,10599.9,CARD,Recorded
B1825,6F139,2025-05-17 11:37:36,PENDING,5E,91d14ba96f8827d357dd18f85be397b29a15b5e48970f9d1c73d6554990703fb,20b12559a8ac746e6d11,IndiGo,HYD - MAA,202,False,Matched,5950.28,CARD,Recorded
B1826,6F101,2025-07-11 11:37:36,CANCELLED,19A,d300c230ee055400df6881d11a12df70155190b7b812004e30aa493e48275543,910103bca7b08e7a4f49,IndiGo,BOM - MAA,297,False,Matched,5128.12,CARD,Recorded
B1827,AI054,2025-06-23 11:37:36,PENDING,20D,08bbe4c4f05cea61bddbdac83edd587377038698d4077f7a0fa92dafa377e5a1,26cc75a01db0f63bcabc,Air India,HYD - CCU,266,False,Matched,12661.75,UPI,Recorded
B1827,AI054,2025-06-23 11:37:36,PENDING,20D,08bbe4c4f05cea61bddbdac83edd587377038698d4077f7a0fa92dafa377e5a1,26cc75a01db0f63bcabc,Air India,HYD - CCU,266,False,Matched,13802.23,NETBANKING,Recorded
B1828,SJ094,2025-05-18 11:37:36,CANCELLED,25B,ab6862b7807df118f0d3151d703018852c149af991f2f5a2956ebc465f95c5bc,44e776fba0671d370fd1,Spicejet,MAA - HYD,284,False,Matched,9418.44,UPI,Recorded
B1829,6F217,2026-01-15 11:37:36,CANCELLED,4E,d9088fa6d7e5027027ec6a314cd369e056ab8c230aaf5012e75730b2940f217d,a1800e7f103701b68051,IndiGo,BLR - BOM,168,False,Matched,4847.06,CARD,Recorded
B1830,6F100,2026-04-15 11:37:36,CANCELLED,23C,b98d897f10840ecec7154df96302f4552c6fd1c78affc42d4af7a708a01a0632,ca39fcc4fd7e50070c45,IndiGo,BOM - BLR,189,False,Matched,12651.33,CARD,Recorded
B1831,6F081,2026-02-05 11:37:36,CONFIRMED,21C,d45015e73ade789b26bfbfea6039c67027ffb87ff4855a0da7e8c74dfc2393ae,89277954011855011630,IndiGo,MAA - BLR,99,False,Matched,12421.49,CARD,Recorded
B1831,6F081,2026-02-05 11:37:36,CONFIRMED,21C,d45015e73ade789b26bfbfea6039c67027ffb87ff4855a0da7e8c74dfc2393ae,89277954011855011630,IndiGo,MAA - BLR,99,False,Matched,13574.02,CARD,Recorded
B1832,SJ156,2025-06-17 11:37:36,CONFIRMED,4D,e7b0227c7f7e0956a4c48ee4c1612f6dbd2fd65d0360c8147f1aeead6c19fa07,afd5ce7e5ff0c438a604,Spicejet,BOM - DEL,35,True,Matched,11197.41,NETBANKING,Recorded
B1833,6F060,2025-06-07 11:37:36,PENDING,27D,3014ced4dc7652e69eb236d3e0db88a7af98fa2c22941dce4756c569befcca12,e09d46cd54ddda242dcb,IndiGo,DEL - BLR,120,False,Matched,5872.19,UPI,Recorded
B1834,UK129,2025-08-14 11:37:36,CANCELLED,33E,e53fb125dfc5fa557a7efbcf90e5d5b7c8fab9016b1dfb5d5fc6e6008316722f,fc2e40e4e465f86f3c1c,Vistara,HYD - MAA,60,False,Matched,7570.53,NETBANKING,Recorded
B1835,UK032,2026-02-07 11:37:36,CONFIRMED,2E,abcc32255d660a86134ff0006e22e89af2afe74db6b53a81c743fa46517e508a,2d4776ec4de2cf702d0b,Vistara,BLR - BOM,237,False,Matched,,,
B1836,AI166,2025-09-23 11:37:36,PENDING,13A,577fd4efc28f21cb9283a0fd4e3c0f11e73ad3b46c76eafff4c0d426a1c2b635,9f4394f702bd6769eb75,Air India,BOM - CCU,183,False,Matched,,,
B1837,SJ056,2025-10-31 11:37:36,PENDING,22F,2b0957de50bffd55fa7b9afaf16d7654a7716b55fa4a5d3539a317af3716150a,69d78a7ccb0eb75c5c95,Spicejet,HYD - DEL,59,False,Matched,14269.72,UPI,Recorded
B1837,SJ056,2025-10-31 11:37:36,PENDING,22F,2b0957de50bffd55fa7b9afaf16d7654a7716b55fa4a5d3539a317af3716150a,69d78a7ccb0eb75c5c95,Spicejet,HYD - DEL,59,False,Matched,14270.18,NETBANKING,Recorded
B1837,SJ056,2025-10-31 11:37:36,PENDING,22F,2b0957de50bffd55fa7b9afaf16d7654a7716b55fa4a5d3539a317af3716150a,69d78a7ccb0eb75c5c95,Spicejet,HYD - DEL,59,False,Matched,10803.01,NETBANKING,Recorded
B1838,SJ101,2025-06-12 11:37:36,PENDING,18F,a8e8af1e4b0716cc1f4c1575bc3944ce297572dfe8d276e99e0055ebb8ccbe6a,a52d2b7e640cf7e71554,Spicejet,CCU - DEL,100,False,Matched,,,
B1839,SJ065,2025-05-09 11:37:36,PENDING,9C,a057dd327e81619b0d5b68a6cab6b76db765cb4d623084ed29ad586319c2151a,593d212807aba69c5a62,Spicejet,MAA - BLR,164,False,Matched,11811.63,UPI,Recorded
B1839,SJ065,2025-05-09 11:37:36,PENDING,9C,a057dd327e81619b0d5b68a6cab6b76db765cb4d623084ed29ad586319c2151a,593d212807aba69c5a62,Spicejet,MAA - BLR,164,False,Matched,4984.54,CARD,Recorded
B1840,SJ100,2025-04-19 11:37:36,PENDING,34A,a7d9f3432654a19346c84d5b4562ffddb15d7aeb06719bd0fa2b7ae752a0f6aa,5e62557fc576854b6afd,Spicejet,MAA - BLR,202,False,Matched,7085.2,CARD,Recorded
B1841,UK011,2025-10-24 11:37:36,CANCELLED,1E,a10d7156d9a2a518ee7f195f823d570429c5a16e72b979cddd8ac1cf01d9b8d6,7f4bef601653bbb01f2d,Vistara,CCU - DEL,104,False,Matched,,,
B1842,6F062,2026-02-17 11:37:36,PENDING,3B,8ea69cf2a661eb3e4df8654d03595d02939014dd305761fb3f854cce0110cec8,5fe304eb1484b748b303,IndiGo,CCU - DEL,87,False,Matched,1998.52,UPI,Recorded
B1842,6F062,2026-02-17 11:37:36,PENDING,3B,8ea69cf2a661eb3e4df8654d03595d02939014dd305761fb3f854cce0110cec8,5fe304eb1484b748b303,IndiGo,CCU - DEL,87,False,Matched,7815.3,NETBANKING,Recorded
B1843,SJ176,2025-08-15 11:37:36,CANCELLED,23E,214438cecfc20ff9fcc35b6a058de7b4160b0ffaf1356e47fb4a6e3205959839,a278e18a34fcb1d5b7ed,Spicejet,DEL - BOM,122,False,Matched,4159.73,CARD,Recorded
B1843,SJ176,2025-08-15 11:37:36,CANCELLED,23E,214438cecfc20ff9fcc35b6a058de7b4160b0ffaf1356e47fb4a6e3205959839,a278e18a34fcb1d5b7ed,Spicejet,DEL - BOM,122,False,Matched,1488.32,UPI,Recorded
B1844,6F120,2025-11-26 11:37:36,CONFIRMED,3B,f80ed0d7390661b9c68ea43ec982522f9575b6cf01823414b44b7ef87abc1711,d888bcb7374a7b431702,IndiGo,BLR - BOM,60,False,Matched,,CARD,Missing amount
B1844,6F120,2025-11-26 11:37:36,CONFIRMED,3B,f80ed0d7390661b9c68ea43ec982522f9575b6cf01823414b44b7ef87abc1711,d888bcb7374a7b431702,IndiGo,BLR - BOM,60,False,Matched,7078.61,NETBANKING,Recorded
B1845,AI121,2026-03-05 11:37:36,PENDING,24A,e568e6620cc33c0e007d11e2120a7c5c4421694d952f7383609973a2a498628a,6e0f00caa19af83f2ce9,Air India,HYD - MAA,209,False,Matched,3147.85,UPI,Recorded
B1846,UK072,2025-08-30 11:37:36,CONFIRMED,34F,b316d9d4aea9dc4c6736042ec894fa9e9f528258845b15aff047e5c13895c393,f75ddfafe6a96f9df9b7,Vistara,BOM - BLR,180,False,Matched,8100.01,UPI,Recorded
B1847,AI006,2026-04-06 11:37:36,CANCELLED,11B,598e1e9e9fabd3c5d888e1ecf2f784a123c2ab4e9d2b6ee644e23698040ff589,65458a76f13f520c1742,Air India,BOM - BLR,170,False,Matched,10999.02,UPI,Recorded
B1848,SJ231,2025-05-19 11:37:36,CANCELLED,30D,e114e0c8e3cf13fc32a5a44583427b5034ddabc21e5578368e122872b012d178,35c3265aa27bfe5c428e,Spicejet,DEL - BLR,85,False,Matched,1779.42,UPI,Recorded
B1848,SJ231,2025-05-19 11:37:36,CANCELLED,30D,e114e0c8e3cf13fc32a5a44583427b5034ddabc21e5578368e122872b012d178,35c3265aa27bfe5c428e,Spicejet,DEL - BLR,85,False,Matched,4902.58,UPI,Recorded
B1849,SJ129,2025-06-24 11:37:36,INVALID,12E,a079ac0a3cd08e0ec8a10f4957faba7edfb1abb45d005d8c3d13a7917c4afa50,c334bb8f6da6e5d903e0,Spicejet,CCU - BOM,240,False,Matched,,,
B1850,6F110,2025-04-21 11:37:36,PENDING,33B,b03bb64bd5eeb36ce7ea054f080fd85d863a478057b470391d4d3087693139b8,7ad0bbccaf8ac7c66659,IndiGo,HYD - DEL,201,False,Matched,7542.02,CARD,Recorded
B1850,6F110,2025-04-21 11:37:36,PENDING,33B,b03bb64bd5eeb36ce7ea054f080fd85d863a478057b470391d4d3087693139b8,7ad0bbccaf8ac7c66659,IndiGo,HYD - DEL,201,False,Matched,14670.86,NETBANKING,Recorded
B1851,6F231,2025-11-26 11:37:36,PENDING,2D,2cebdafea91f1cdf5a0f46ac3b7f94c5378df86c6359f90e6b8465583f68ad8d,4ad1dcec213202e1b7b8,IndiGo,HYD - MAA,267,False,Matched,,,
B1852,6F095,2025-08-09 11:37:36,CONFIRMED,33E,60da0a8471b67a9af0073b592c1c4d1374ff146f0289bec393dbdd14d0b0af9f,1798c0f621839528b09e,IndiGo,BLR - MAA,221,False,Matched,2491.83,CARD,Recorded
B1853,UK054,2025-05-05 11:37:36,CONFIRMED,18F,f369c1f4618c7e454e21a55cce43145e3d39b0a9ceae7d27a456f1866ab5b68e,ba42bf342c9020381da6,Vistara,BLR - BOM,293,False,Matched,8948.88,NETBANKING,Recorded
B1854,SJ123,2025-08-10 11:37:36,CONFIRMED,29D,458e78518cc750bb6a13b2a1e539800c4f72b22ec43cdc7e3ca366647bd085b8,e1bd9964fa241efa8ed0,Spicejet,BOM - CCU,88,False,Matched,6004.76,NETBANKING,Recorded
B1854,SJ123,2025-08-10 11:37:36,CONFIRMED,29D,458e78518cc750bb6a13b2a1e539800c4f72b22ec43cdc7e3ca366647bd085b8,e1bd9964fa241efa8ed0,Spicejet,BOM - CCU,88,False,Matched,14521.74,UPI,Recorded
B1854,SJ123,2025-08-10 11:37:36,CONFIRMED,29D,458e78518cc750bb6a13b2a1e539800c4f72b22ec43cdc7e3ca366647bd085b8,e1bd9964fa241efa8ed0,Spicejet,BOM - CCU,88,False,Matched,10538.38,NETBANKING,Recorded
B1854,SJ123,2025-08-10 11:37:36,CONFIRMED,29D,458e78518cc750bb6a13b2a1e539800c4f72b22ec43cdc7e3ca366647bd085b8,e1bd9964fa241efa8ed0,Spicejet,BOM - CCU,88,False,Matched,2278.95,UPI,Recorded
B1855,6F006,2026-01-04 11:37:36,PENDING,3D,8f05b24f7ed9031f4e9beecb2c71c5e19dc35a9f51a424ea5a9b018d09c22414,b5e9df0f9a01cf187b48,IndiGo,BOM - BLR,120,False,Matched,12165.24,CARD,Recorded
B1855,6F006,2026-01-04 11:37:36,PENDING,3D,8f05b24f7ed9031f4e9beecb2c71c5e19dc35a9f51a424ea5a9b018d09c22414,b5e9df0f9a01cf187b48,IndiGo,BOM - BLR,120,False,Matched,9744.36,UPI,Recorded
B1856,UK226,2025-05-04 11:37:36,PENDING,4E,a12e94fc6969121d02c16127708855fa92af70268bf0c0ad71bc7f41e0123e5b,2a5629dd63c282a1d5f6,Vistara,MAA - HYD,63,False,Matched,11604.48,CARD,Recorded
B1856,UK226,2025-05-04 11:37:36,PENDING,4E,a12e94fc6969121d02c16127708855fa92af70268bf0c0ad71bc7f41e0123e5b,2a5629dd63c282a1d5f6,Vistara,MAA - HYD,63,False,Matched,14055.6,NETBANKING,Recorded
B1857,AI065,2026-03-07 11:37:36,PENDING,17E,5c471ce50e4b29c5c0ca9a0b5e51c48852efb36cd7324ae46370d12cb34dafc2,fd3ab7e5acda914a3ae4,Air India,MAA - BLR,291,False,Matched,4516.22,NETBANKING,Recorded
B1857,AI065,2026-03-07 11:37:36,PENDING,17E,5c471ce50e4b29c5c0ca9a0b5e51c48852efb36cd7324ae46370d12cb34dafc2,fd3ab7e5acda914a3ae4,Air India,MAA - BLR,291,False,Matched,13134.7,CARD,Recorded
B1858,6F008,2025-11-25 11:37:36,UNKNOWN,10B,3785e7d4b7cfacdcd6462989ed6b982d940b7af79bc48b56c9fc5aa34ec56810,914a24e37572fd2258a0,IndiGo,DEL - BOM,285,False,Matched,,,
B1859,AI195,2025-11-11 11:37:36,PENDING,7B,77ae74bb712ad79219acd0c68dd342d82a8e53801ce93b3e349baf66a29905cf,c0ef2db2efcd52803cdf,Air India,CCU - MAA,119,False,Matched,,,
B1860,UK043,2025-08-01 11:37:36,UNKNOWN,3A,5971a1ac03dae3faf0729d20daf6eed1433befd6614cea810d35e1c106654e0e,1c071becedd1d754758a,Vistara,DEL - HYD,244,False,Matched,2531.6,UPI,Recorded
B1860,UK043,2025-08-01 11:37:36,UNKNOWN,3A,5971a1ac03dae3faf0729d20daf6eed1433befd6614cea810d35e1c106654e0e,1c071becedd1d754758a,Vistara,DEL - HYD,244,False,Matched,6999.9,NETBANKING,Recorded
B1861,AI125,2025-10-15 11:37:36,CONFIRMED,25E,5ebab4a3009c394a9cb20b491c1bd555eabc4f7d663cc7737c532f95390056d4,6990c333776edf162513,Air India,CCU - DEL,219,False,Matched,9044.04,UPI,Recorded
B1862,AI089,2025-10-05 11:37:36,PENDING,21A,a830efaab62b54a135ef98f873ca7038af8cd21fac0c9e885b8c7a67d2ebb8d6,aa214175e275532bb661,Air India,CCU - BOM,42,True,Matched,,,
B1863,UK019,2026-02-12 11:37:36,CONFIRMED,22C,99dd8cfb10e96a9b73669e57938e29a1179a94c9bf98cebe0bf5914f60f481b4,5615dfc17a1d0ab85931,Vistara,BOM - HYD,54,False,Matched,9857.74,NETBANKING,Recorded
B1863,UK019,2026-02-12 11:37:36,CONFIRMED,22C,99dd8cfb10e96a9b73669e57938e29a1179a94c9bf98cebe0bf5914f60f481b4,5615dfc17a1d0ab85931,Vistara,BOM - HYD,54,False,Matched,13070.93,CARD,Recorded
B1864,UK078,2025-09-27 11:37:36,CANCELLED,22C,c892538953f3a0d599ec8cc31974c6ecae45440139a8b31d4619246c3c00b2a3,dd9dbe6dc4e7db1e09be,Vistara,BOM - HYD,209,False,Matched,10081.04,UPI,Recorded
B1865,SJ009,2025-07-28 11:37:36,CANCELLED,15E,51ca9ab827dca418583c15e8e063c03cd2a48b74d78fcdf30019d01f9f2223a3,d0c79a11d79b3765275e,Spicejet,CCU - BLR,95,False,Matched,11740.51,NETBANKING,Recorded
B1866,UK178,2026-01-28 11:37:36,CONFIRMED,7A,7d7c0928f297a259aa3ac8f9d48e3d39d6f8c9d53f2d03d248b1e0a8873ad469,3b1a7b5d2f9af6471c55,Vistara,DEL - BLR,268,False,Matched,4987.99,NETBANKING,Recorded
B1867,UK018,2025-11-23 11:37:36,CONFIRMED,13D,19a2d0847f1104234bd11c38e5b112a4217e4c56dcff6a1a14a4a7f8b37065bc,9aeb39d5684dedc62251,Vistara,BOM - CCU,113,False,Matched,8158.17,NETBANKING,Recorded
B1868,SJ059,2026-04-10 11:37:36,CANCELLED,29E,1bf61a2b194fa1e68503b44111f6640ed4daca3aae8826595b81111122eaedc2,8033ba3195a195c6efe3,Spicejet,CCU - DEL,76,False,Matched,,,
B1869,UK108,2026-02-04 11:37:36,CONFIRMED,19C,0eeb0d5bdcf71237f664611b38a096d81aeee324b4d37499fb53ad39f9c30ab1,7610da9c1a5ce0cee30e,Vistara,DEL - BLR,198,False,Matched,10155.04,CARD,Recorded
B1869,UK108,2026-02-04 11:37:36,CONFIRMED,19C,0eeb0d5bdcf71237f664611b38a096d81aeee324b4d37499fb53ad39f9c30ab1,7610da9c1a5ce0cee30e,Vistara,DEL - BLR,198,False,Matched,11398.23,NETBANKING,Recorded
B1870,6F045,2025-04-25 11:37:36,CANCELLED,5D,3bd1eede36c5bc5c2fed35c74ae91ba40f116da948890315cdc4ace8dcd235a3,a37aba6a3e927ab999dd,IndiGo,BOM - HYD,274,False,Matched,,,
B1871,AI144,2025-10-04 11:37:36,CANCELLED,23E,6ead47d1916551a6863df5f55e95bf82e2796e667c59b716bf50e04b44fcf3e1,ca01d44fd6a6cd3ce932,Air India,MAA - BOM,173,False,Matched,,,
B1872,AI244,2025-07-09 11:37:36,PENDING,26E,f58a747a7b03487453620906225a436596ae0d2004b1d9544efbc4d6f1b1539b,a005c8a919fbc5df8c7d,Air India,BLR - BOM,35,True,Matched,5721.08,CARD,Recorded
B1872,AI244,2025-07-09 11:37:36,PENDING,26E,f58a747a7b03487453620906225a436596ae0d2004b1d9544efbc4d6f1b1539b,a005c8a919fbc5df8c7d,Air India,BLR - BOM,35,True,Matched,9096.04,UPI,Recorded
B1872,AI244,2025-07-09 11:37:36,PENDING,26E,f58a747a7b03487453620906225a436596ae0d2004b1d9544efbc4d6f1b1539b,a005c8a919fbc5df8c7d,Air India,BLR - BOM,35,True,Matched,,NETBANKING,Missing amount
B1873,6F265,2025-04-25 11:37:36,CONFIRMED,11B,4832050ee166b27ef95d37edce6905229d34e22ab7bdadb2127fc6a668347f0a,65553a3abf00b73fd52c,IndiGo,DEL - HYD,57,False,Matched,6495.37,UPI,Recorded
B1873,6F265,2025-04-25 11:37:36,CONFIRMED,11B,4832050ee166b27ef95d37edce6905229d34e22ab7bdadb2127fc6a668347f0a,65553a3abf00b73fd52c,IndiGo,DEL - HYD,57,False,Matched,12510.96,CARD,Recorded
B1873,6F265,2025-04-25 11:37:36,CONFIRMED,11B,4832050ee166b27ef95d37edce6905229d34e22ab7bdadb2127fc6a668347f0a,65553a3abf00b73fd52c,IndiGo,DEL - HYD,57,False,Matched,13283.24,CARD,Recorded
B1874,6F108,2026-01-26 11:37:36,CONFIRMED,16E,8de3865850d7a5991f3990f863b605e467e370b70d5163b5ff33b89a525baa1a,c0dff0688ce49f5e7474,IndiGo,DEL - HYD,222,False,Matched,5715.47,NETBANKING,Recorded
B1874,6F108,2026-01-26 11:37:36,CONFIRMED,16E,8de3865850d7a5991f3990f863b605e467e370b70d5163b5ff33b89a525baa1a,c0dff0688ce49f5e7474,IndiGo,DEL - HYD,222,False,Matched,9993.97,NETBANKING,Recorded
B1874,6F108,2026-01-26 11:37:36,CONFIRMED,16E,8de3865850d7a5991f3990f863b605e467e370b70d5163b5ff33b89a525baa1a,c0dff0688ce49f5e7474,IndiGo,DEL - HYD,222,False,Matched,8735.05,NETBANKING,Recorded
B1875,6F069,2025-06-17 11:37:36,PENDING,17D,0b1a54adf9faf638bd96fa05d400b426d80b31ea238fa48efe16835f6062c6eb,1b5ee8c97fbc226d8d3c,IndiGo,MAA - BLR,213,False,Matched,,NETBANKING,Missing amount
B1876,6F072,2025-06-14 11:37:36,CANCELLED,18F,9b186ec01095cbddc868325b278110175b06bc3da7c048b54eca4e9f915f0dfc,d65cc14126ec12d373a2,IndiGo,BLR - CCU,57,False,Matched,11290.32,NETBANKING,Recorded
B1877,6F096,2025-11-09 11:37:36,CONFIRMED,33F,44db03b823ff25e012f3f8ad4993b3fe9186cb3e2fd5631013507d7fb0b602c0,a8a8ee330a158626f5d0,IndiGo,MAA - BLR,253,False,Matched,,,
B1878,SJ233,2025-12-31 11:37:36,PENDING,31D,4b54b8eeda5fc37ac359f4efe95012e8b7bf5d34dedde0326cde0bf690fa347e,7f506f2c469f115201ab,Spicejet,DEL - HYD,98,False,Matched,14778.71,CARD,Recorded
B1879,AI203,2025-12-03 11:37:36,PENDING,9E,7a2394fbae145e495633ebc8c79d1be2177905b10a3cae148b3bd37516596a02,ff8da79e9e1d46ba8ee6,Air India,BOM - CCU,167,False,Matched,4682.98,UPI,Recorded
B1880,UK147,2026-03-08 11:37:36,CONFIRMED,2E,25d4444ad3e70d2b2086f45384a769fa7757107cd8c7543f5a2d1d332973ea80,22721ee625d1936ac147,Vistara,CCU - DEL,200,False,Matched,11737.0,UPI,Recorded
B1881,UK039,2025-08-26 11:37:36,PENDING,8E,bc26a45b88fc95f9c22a0e871432f19530faf013b214a2a164013006c54b0fc9,4708062a3723366b5f0c,Vistara,HYD - BOM,73,False,Matched,,,
B1882,6F216,2025-10-17 11:37:36,CANCELLED,18B,21b594e87de4c919a9b3932113c2348e6fc37e1c8508fa8d5c7e79af1516d7a7,0b20a0334bc5aa04ab15,IndiGo,BLR - DEL,293,False,Matched,,,
B1883,AI214,2025-11-17 11:37:36,PENDING,5B,a1a8609cc515260bc2c285a3986bcfd3d880266c7d7795807c73e76772857309,d6511a6b541555bb63f0,Air India,CCU - DEL,266,False,Matched,4498.27,CARD,Recorded
B1883,AI214,2025-11-17 11:37:36,PENDING,5B,a1a8609cc515260bc2c285a3986bcfd3d880266c7d7795807c73e76772857309,d6511a6b541555bb63f0,Air India,CCU - DEL,266,False,Matched,3193.06,CARD,Recorded
B1884,UK025,2025-08-31 11:37:36,CANCELLED,31D,2a7ec54cfce6baa436b93dfd2529e3d76e155e8bc1902690ea215276af03a73d,dfb5229c45ee95af37bf,Vistara,DEL - BOM,232,False,Matched,,,
B1885,UK053,2025-08-10 11:37:36,CANCELLED,11B,b7e0ff66c4e7e97dff64870733b98e827770a7f69927075353b21477f86643d2,aedcd0d12fdea88ba8bf,Vistara,BLR - BOM,170,False,Matched,9992.33,NETBANKING,Recorded
B1886,6F130,2026-02-12 11:37:36,INVALID,9D,37babcf71f5e06a9e32efe2f563b30160f03c837cf0c9d0e03f08255c5477fee,36460a333ae7fafe6b8c,IndiGo,DEL - HYD,78,False,Matched,,,
B1887,6F247,2026-03-09 11:37:36,PENDING,23F,fbe7cdce66f0435c42c01799fd038f771eaf5e4f9865a7da6204af7ae3397d48,79289db585beb1c14d53,IndiGo,DEL - HYD,78,False,Matched,9312.51,UPI,Recorded
B1888,6F159,2025-12-25 11:37:36,CANCELLED,25C,54549fdb7358c49cb56879b15ccb03e1eddb48aa87b23f13a2b6e81cef7f182f,1eb7f6e8f0ca94073812,IndiGo,CCU - BOM,35,True,Matched,8931.9,UPI,Recorded
B1888,6F159,2025-12-25 11:37:36,CANCELLED,25C,54549fdb7358c49cb56879b15ccb03e1eddb48aa87b23f13a2b6e81cef7f182f,1eb7f6e8f0ca94073812,IndiGo,CCU - BOM,35,True,Matched,5981.84,CARD,Recorded
B1889,UK086,2026-02-24 11:37:36,CANCELLED,22C,4fcb8bd8cda745e38cc385e11df454f7016144f4a1e8970541c3bb6a4063585f,a6e7a769ddfa92d8ad37,Vistara,CCU - BLR,152,False,Matched,,,
B1890,6F102,2025-08-30 11:37:36,PENDING,12E,39475f254c5447f6657bb0f37241eec1f09e68a2520c23c1598224ab8829d758,467ce1125276773bb8df,IndiGo,HYD - MAA,74,False,Matched,13732.45,UPI,Recorded
B1891,UK186,2026-01-26 11:37:36,CANCELLED,18D,cd9124d017033a1fe643f4e890f9d7186d4644fe754576f891da1859b93b71bc,3c1f0ab1882de1e4d3d1,Vistara,BOM - BLR,197,False,Matched,2216.08,UPI,Recorded
B1891,UK186,2026-01-26 11:37:36,CANCELLED,18D,cd9124d017033a1fe643f4e890f9d7186d4644fe754576f891da1859b93b71bc,3c1f0ab1882de1e4d3d1,Vistara,BOM - BLR,197,False,Matched,1978.49,UPI,Recorded
B1892,6F032,2025-08-24 11:37:36,PENDING,17F,2d174976cb8ad6f724fc48312bc6124ad9fb26bcf19a92247389f8fab8b8503a,e9cd427bcebb35d3c3ea,IndiGo,DEL - BOM,159,False,Matched,,,
B1893,6F186,2025-08-02 11:37:36,CONFIRMED,19A,50973951f320b068c9d9b1caad0fd823c8f1245d6e82579673b7985577b47c64,36d65dacf83d878d00e4,IndiGo,HYD - BOM,254,False,Matched,,,
B1894,6F106,2026-02-24 11:37:36,CANCELLED,4F,6e3f55baacac97f9feae30053fda09ae51ecb9c8c2d8413323c0735d731b4196,151b4cc77ac315be7384,IndiGo,BOM - CCU,102,False,Matched,,,
B1895,AI021,2025-10-05 11:37:36,CANCELLED,14E,b8102c098ea3aa0efc2ebf64c59486d41f5069eb887ee400b1e90062a7e7ff8d,095925c195af952009b4,Air India,DEL - HYD,239,False,Matched,13425.87,CARD,Recorded
B1895,AI021,2025-10-05 11:37:36,CANCELLED,14E,b8102c098ea3aa0efc2ebf64c59486d41f5069eb887ee400b1e90062a7e7ff8d,095925c195af952009b4,Air India,DEL - HYD,239,False,Matched,6230.89,NETBANKING,Recorded
B1895,AI021,2025-10-05 11:37:36,CANCELLED,14E,b8102c098ea3aa0efc2ebf64c59486d41f5069eb887ee400b1e90062a7e7ff8d,095925c195af952009b4,Air India,DEL - HYD,239,False,Matched,13629.71,CARD,Recorded
B1895,AI021,2025-10-05 11:37:36,CANCELLED,14E,b8102c098ea3aa0efc2ebf64c59486d41f5069eb887ee400b1e90062a7e7ff8d,095925c195af952009b4,Air India,DEL - HYD,239,False,Matched,9624.54,CARD,Recorded
B1895,AI021,2025-10-05 11:37:36,CANCELLED,14E,b8102c098ea3aa0efc2ebf64c59486d41f5069eb887ee400b1e90062a7e7ff8d,095925c195af952009b4,Air India,DEL - HYD,239,False,Matched,11120.61,NETBANKING,Recorded
