flight_id,airline,source,destination,departure_time,arrival_time,overnight_adjusted,duration_minutes,route,departure_date,departure_hour,duration_band,anomaly_type,has_anomaly,flight_schedule_key
6F005,IndiGo,BOM,MAA,2026-04-19 11:04:41,2026-04-19 15:27:41,False,263,BOM - MAA,2026-04-19,11,181 to 300 min,,False,34af94098be97f8bd940
AI198,Air India,CCU,MAA,2026-04-19 10:56:41,2026-04-19 14:19:41,False,203,CCU - MAA,2026-04-19,10,181 to 300 min,,False,0d349c53e721f5689946
UK184,Vistara,MAA,HYD,2026-04-19 10:49:41,2026-04-19 13:00:41,False,131,MAA - HYD,2026-04-19,10,91 to 180 min,,False,db31af779afc959fa43f
6F219,IndiGo,MAA,DEL,2026-04-19 10:32:41,2026-04-19 14:37:41,False,245,MAA - DEL,2026-04-19,10,181 to 300 min,,False,bd341f167eab4d084f5f
UK066,Vistara,BOM,CCU,2026-04-19 10:29:41,2026-04-19 12:07:41,False,98,BOM - CCU,2026-04-19,10,91 to 180 min,,False,cf882a76b69514e655df
6F220,IndiGo,HYD,BOM,2026-04-19 10:27:41,2026-04-19 11:25:41,False,58,HYD - BOM,2026-04-19,10,Up to 90 min,,False,96caaef3757790befcb3
AI180,Air India,BOM,CCU,2026-04-19 10:19:41,2026-04-19 11:00:41,False,41,BOM - CCU,2026-04-19,10,Up to 90 min,Short duration under 45 minutes,True,51cfa690942303f59294
6F098,IndiGo,BLR,MAA,2026-04-19 10:18:41,2026-04-19 12:49:41,False,151,BLR - MAA,2026-04-19,10,91 to 180 min,,False,0ca0ebe82f000929147d
AI141,Air India,BLR,DEL,2026-04-19 10:16:41,2026-04-19 14:53:41,False,277,BLR - DEL,2026-04-19,10,181 to 300 min,,False,379548982c7268bb5041
SJ170,Spicejet,BLR,BOM,2026-04-19 10:11:41,2026-04-19 11:56:41,False,105,BLR - BOM,2026-04-19,10,91 to 180 min,,False,32e73ce6c422234db10a
SJ178,Spicejet,BOM,HYD,2026-04-19 09:58:41,2026-04-19 12:27:41,False,149,BOM - HYD,2026-04-19,9,91 to 180 min,,False,120bf4708d93959bc0a0
6F172,IndiGo,BOM,BLR,2026-04-19 09:53:41,2026-04-19 14:46:41,False,293,BOM - BLR,2026-04-19,9,181 to 300 min,,False,7bbc4ccb9807d7888678
UK220,Vistara,BLR,BOM,2026-04-19 09:51:41,2026-04-19 13:25:41,False,214,BLR - BOM,2026-04-19,9,181 to 300 min,,False,b8a951924ce3b4079db7
SJ148,Spicejet,DEL,BLR,2026-04-19 09:51:41,2026-04-19 13:41:41,False,230,DEL - BLR,2026-04-19,9,181 to 300 min,,False,cc4a868233685a5c2851
UK065,Vistara,BOM,CCU,2026-04-19 09:38:41,2026-04-19 13:46:41,False,248,BOM - CCU,2026-04-19,9,181 to 300 min,,False,5b0eac244b530c45cf5c
6F243,IndiGo,BOM,HYD,2026-04-19 09:37:41,2026-04-19 10:33:41,False,56,BOM - HYD,2026-04-19,9,Up to 90 min,,False,6f328274011ffc81ff7f
SJ193,Spicejet,CCU,DEL,2026-04-19 09:37:41,2026-04-19 12:16:41,False,159,CCU - DEL,2026-04-19,9,91 to 180 min,,False,d9a77f3827360942e091
UK056,Vistara,HYD,MAA,2026-04-19 09:29:41,2026-04-19 10:15:41,False,46,HYD - MAA,2026-04-19,9,Up to 90 min,,False,73d34b98d4fdeada9af4
AI219,Air India,BLR,DEL,2026-04-19 09:28:41,2026-04-19 11:27:41,False,119,BLR - DEL,2026-04-19,9,91 to 180 min,,False,e267d063db2bc11b34f4
SJ073,Spicejet,CCU,BLR,2026-04-19 09:26:41,2026-04-19 11:14:41,False,108,CCU - BLR,2026-04-19,9,91 to 180 min,,False,0e714428a76add5c2741
6F052,IndiGo,BOM,CCU,2026-04-19 09:13:41,2026-04-19 12:02:41,False,169,BOM - CCU,2026-04-19,9,91 to 180 min,,False,dcfe2a629c750cf23bb9
SJ201,Spicejet,BLR,DEL,2026-04-19 09:10:41,2026-04-19 11:12:41,False,122,BLR - DEL,2026-04-19,9,91 to 180 min,,False,d0552f8fb38e925ef99b
UK028,Vistara,HYD,MAA,2026-04-19 09:02:41,2026-04-19 10:37:41,False,95,HYD - MAA,2026-04-19,9,91 to 180 min,,False,0d0fa10da98fb058a7ba
SJ119,Spicejet,BOM,CCU,2026-04-19 08:53:41,2026-04-19 11:29:41,False,156,BOM - CCU,2026-04-19,8,91 to 180 min,,False,fba9cdf58810e9b457df
AI165,Air India,DEL,CCU,2026-04-19 08:51:41,2026-04-19 10:31:41,False,100,DEL - CCU,2026-04-19,8,91 to 180 min,,False,63d6c665d59c62813e3c
AI255,Air India,MAA,CCU,2026-04-19 08:45:41,2026-04-19 13:12:41,False,267,MAA - CCU,2026-04-19,8,181 to 300 min,,False,b03c83e7cff1488dc12f
AI202,Air India,HYD,BLR,2026-04-19 08:44:41,2026-04-19 10:53:41,False,129,HYD - BLR,2026-04-19,8,91 to 180 min,,False,32b8b94d765b27836298
SJ039,Spicejet,MAA,BOM,2026-04-19 08:41:41,2026-04-19 12:08:41,False,207,MAA - BOM,2026-04-19,8,181 to 300 min,,False,3ff41204652c7d893d3e
SJ051,Spicejet,BOM,BLR,2026-04-19 08:40:41,2026-04-19 12:18:41,False,218,BOM - BLR,2026-04-19,8,181 to 300 min,,False,b634689a135c43d31f01
UK024,Vistara,MAA,BLR,2026-04-19 08:29:41,2026-04-19 13:29:41,False,300,MAA - BLR,2026-04-19,8,181 to 300 min,,False,b77e9c7735ad03bbdc90
SJ006,Spicejet,HYD,BLR,2026-04-19 08:25:41,2026-04-19 08:57:41,False,32,HYD - BLR,2026-04-19,8,Up to 90 min,Short duration under 45 minutes,True,adc7a901359c1127b565
AI207,Air India,BOM,MAA,2026-04-19 08:24:41,2026-04-19 11:23:41,False,179,BOM - MAA,2026-04-19,8,91 to 180 min,,False,a7d7bc0fd1ec4855a7c1
SJ168,Spicejet,CCU,BOM,2026-04-19 08:17:41,2026-04-19 12:29:41,False,252,CCU - BOM,2026-04-19,8,181 to 300 min,,False,19f6f8b31db349b0c32f
AI028,Air India,HYD,BOM,2026-04-19 07:53:41,2026-04-19 08:35:41,False,42,HYD - BOM,2026-04-19,7,Up to 90 min,Short duration under 45 minutes,True,7747014c1e8be89ca5c9
6F094,IndiGo,BLR,BOM,2026-04-19 07:37:41,2026-04-19 09:06:41,False,89,BLR - BOM,2026-04-19,7,Up to 90 min,,False,b2383bd7b4a3cef074f0
6F024,IndiGo,BOM,DEL,2026-04-19 07:31:41,2026-04-19 11:17:41,False,226,BOM - DEL,2026-04-19,7,181 to 300 min,,False,5b16617dd4af61a4e10f
6F061,IndiGo,MAA,BOM,2026-04-19 07:28:41,2026-04-19 08:09:41,False,41,MAA - BOM,2026-04-19,7,Up to 90 min,Short duration under 45 minutes,True,e427116b94232c8a72fd
AI032,Air India,MAA,BLR,2026-04-19 07:26:41,2026-04-19 09:26:42,False,120,MAA - BLR,2026-04-19,7,91 to 180 min,,False,efc4259e44f133e3d315
UK163,Vistara,DEL,HYD,2026-04-19 07:22:41,2026-04-19 09:04:41,False,102,DEL - HYD,2026-04-19,7,91 to 180 min,,False,032a6fe6f590e830edd8
SJ067,Spicejet,MAA,BLR,2026-04-19 07:17:41,2026-04-19 08:16:41,False,59,MAA - BLR,2026-04-19,7,Up to 90 min,,False,e75b6da7ff721bd5a142
SJ106,Spicejet,CCU,DEL,2026-04-19 07:16:41,2026-04-19 09:40:41,False,144,CCU - DEL,2026-04-19,7,91 to 180 min,,False,6473e24d6f7c2ee886a5
AI086,Air India,CCU,HYD,2026-04-19 07:13:41,2026-04-19 10:09:41,False,176,CCU - HYD,2026-04-19,7,91 to 180 min,,False,a3ed8350d08f30d46d36
6F263,IndiGo,DEL,HYD,2026-04-19 07:07:41,2026-04-19 08:30:41,False,83,DEL - HYD,2026-04-19,7,Up to 90 min,,False,12b58d92e44deb26b44b
6F163,IndiGo,MAA,BOM,2026-04-19 06:49:41,2026-04-19 10:46:41,False,237,MAA - BOM,2026-04-19,6,181 to 300 min,,False,eaeac09fb65fc98315e3
SJ064,Spicejet,CCU,DEL,2026-04-19 06:29:41,2026-04-19 08:43:41,False,134,CCU - DEL,2026-04-19,6,91 to 180 min,,False,9163154bf58a00b7fc45
UK118,Vistara,HYD,BLR,2026-04-19 06:22:41,2026-04-19 07:22:42,False,60,HYD - BLR,2026-04-19,6,Up to 90 min,,False,23da2fa003b719f754d5
UK022,Vistara,DEL,HYD,2026-04-19 06:22:41,2026-04-19 10:59:41,False,277,DEL - HYD,2026-04-19,6,181 to 300 min,,False,1ce867248287aa39352e
UK099,Vistara,BOM,MAA,2026-04-19 06:16:41,2026-04-19 10:24:41,False,248,BOM - MAA,2026-04-19,6,181 to 300 min,,False,e273ebe6ad845637ecc9
6F212,IndiGo,BLR,CCU,2026-04-19 06:10:41,2026-04-19 10:52:41,False,282,BLR - CCU,2026-04-19,6,181 to 300 min,,False,e5a88faa1d0626827106
AI023,Air India,HYD,BLR,2026-04-19 06:10:41,2026-04-19 09:35:41,False,205,HYD - BLR,2026-04-19,6,181 to 300 min,,False,9f56c9e1b3a51b42240d
SJ245,Spicejet,BOM,DEL,2026-04-19 06:07:41,2026-04-19 09:39:41,False,212,BOM - DEL,2026-04-19,6,181 to 300 min,,False,8f965cbc061e746ca3bb
6F066,IndiGo,BLR,HYD,2026-04-19 06:07:41,2026-04-19 07:43:41,False,96,BLR - HYD,2026-04-19,6,91 to 180 min,,False,3de1adfeb8641e80671d
AI138,Air India,DEL,CCU,2026-04-19 05:50:41,2026-04-19 06:40:41,False,50,DEL - CCU,2026-04-19,5,Up to 90 min,,False,f6095622c166f6ccec03
SJ021,Spicejet,HYD,BLR,2026-04-19 05:48:41,2026-04-19 09:46:41,False,238,HYD - BLR,2026-04-19,5,181 to 300 min,,False,b8bd20dbc989b83999a2
SJ136,Spicejet,HYD,BLR,2026-04-19 05:45:41,2026-04-19 08:04:41,False,139,HYD - BLR,2026-04-19,5,91 to 180 min,,False,9d96e3f0e7b058f27c79
AI148,Air India,HYD,MAA,2026-04-19 05:41:41,2026-04-19 08:32:41,False,171,HYD - MAA,2026-04-19,5,91 to 180 min,,False,0cdba553fa50442ff966
SJ014,Spicejet,BOM,HYD,2026-04-19 05:40:41,2026-04-19 06:39:41,False,59,BOM - HYD,2026-04-19,5,Up to 90 min,,False,a082b03cb1f96f61a817
6F104,IndiGo,CCU,BOM,2026-04-19 05:39:41,2026-04-19 06:14:41,False,35,CCU - BOM,2026-04-19,5,Up to 90 min,Short duration under 45 minutes,True,1d46cabc18885383266d
SJ121,Spicejet,CCU,DEL,2026-04-19 05:32:41,2026-04-19 06:47:41,False,75,CCU - DEL,2026-04-19,5,Up to 90 min,,False,5ec82b19eca7d37740ef
UK174,Vistara,CCU,DEL,2026-04-19 05:27:41,2026-04-19 07:47:41,False,140,CCU - DEL,2026-04-19,5,91 to 180 min,,False,cb96af5bfc5610fda31f
AI033,Air India,MAA,CCU,2026-04-19 05:25:41,2026-04-19 10:21:41,False,296,MAA - CCU,2026-04-19,5,181 to 300 min,,False,327ec94eff5897aaefbf
SJ122,Spicejet,CCU,BOM,2026-04-19 05:22:41,2026-04-19 10:09:41,False,287,CCU - BOM,2026-04-19,5,181 to 300 min,,False,859c5badc39b9b361c6b
UK095,Vistara,BOM,MAA,2026-04-19 05:22:41,2026-04-19 07:36:41,False,134,BOM - MAA,2026-04-19,5,91 to 180 min,,False,c035fdfa02a8aaf1ecd9
SJ026,Spicejet,CCU,MAA,2026-04-19 05:22:41,2026-04-19 09:40:41,False,258,CCU - MAA,2026-04-19,5,181 to 300 min,,False,6de488c419fc47a62ce6
6F221,IndiGo,MAA,DEL,2026-04-19 05:20:41,2026-04-19 08:52:41,False,212,MAA - DEL,2026-04-19,5,181 to 300 min,,False,0ba56e4d95bd5c95c239
SJ103,Spicejet,MAA,BLR,2026-04-19 05:16:41,2026-04-19 08:56:41,False,220,MAA - BLR,2026-04-19,5,181 to 300 min,,False,d2101f2eeb9332592ed6
SJ011,Spicejet,BOM,MAA,2026-04-19 05:14:41,2026-04-19 09:59:41,False,285,BOM - MAA,2026-04-19,5,181 to 300 min,,False,7dd7617604182b7b3657
AI002,Air India,HYD,BLR,2026-04-19 05:12:41,2026-04-19 07:12:41,False,120,HYD - BLR,2026-04-19,5,91 to 180 min,,False,54d15776e9b98d1d1c16
AI046,Air India,DEL,BOM,2026-04-19 05:09:41,2026-04-19 08:00:41,False,171,DEL - BOM,2026-04-19,5,91 to 180 min,,False,63e5118ae657f35d0190
SJ053,Spicejet,CCU,DEL,2026-04-19 05:00:41,2026-04-19 06:38:41,False,98,CCU - DEL,2026-04-19,5,91 to 180 min,,False,e4f5011df60b4cc26c37
AI236,Air India,DEL,BOM,2026-04-19 04:52:41,2026-04-19 09:11:41,False,259,DEL - BOM,2026-04-19,4,181 to 300 min,,False,c912e34f3179105f989d
AI254,Air India,CCU,HYD,2026-04-19 04:46:41,2026-04-19 08:06:41,False,200,CCU - HYD,2026-04-19,4,181 to 300 min,,False,2b812c76bf449356bf81
6F063,IndiGo,DEL,HYD,2026-04-19 04:42:41,2026-04-19 07:31:41,False,169,DEL - HYD,2026-04-19,4,91 to 180 min,,False,c008d02fbaeddef36ae1
6F115,IndiGo,MAA,BLR,2026-04-19 04:41:41,2026-04-19 06:23:41,False,102,MAA - BLR,2026-04-19,4,91 to 180 min,,False,348e0652013bc322fefc
UK070,Vistara,BOM,DEL,2026-04-19 04:36:41,2026-04-19 06:49:41,False,133,BOM - DEL,2026-04-19,4,91 to 180 min,,False,106ea016240234098617
SJ147,Spicejet,BLR,CCU,2026-04-19 04:30:41,2026-04-19 08:52:41,False,262,BLR - CCU,2026-04-19,4,181 to 300 min,,False,6f9492c6c80a9241800c
UK201,Vistara,HYD,BOM,2026-04-19 04:29:41,2026-04-19 06:42:41,False,133,HYD - BOM,2026-04-19,4,91 to 180 min,,False,fe3ee04088eb9a9121ec
SJ234,Spicejet,BLR,CCU,2026-04-19 04:20:41,2026-04-19 06:23:41,False,123,BLR - CCU,2026-04-19,4,91 to 180 min,,False,cd6488cc6ef5689f8469
AI176,Air India,BLR,DEL,2026-04-19 04:20:41,2026-04-19 06:25:41,False,125,BLR - DEL,2026-04-19,4,91 to 180 min,,False,14cd865c80fc9215aa69
SJ045,Spicejet,DEL,MAA,2026-04-19 04:16:41,2026-04-19 09:03:41,False,287,DEL - MAA,2026-04-19,4,181 to 300 min,,False,1f83d0a49acae5d587b4
SJ174,Spicejet,CCU,DEL,2026-04-19 04:09:41,2026-04-19 05:04:41,False,55,CCU - DEL,2026-04-19,4,Up to 90 min,,False,44f3e6fbe392b4c5e213
AI007,Air India,MAA,DEL,2026-04-19 04:01:41,2026-04-19 06:01:42,False,120,MAA - DEL,2026-04-19,4,91 to 180 min,,False,a9f82f19b36f187fd735
AI143,Air India,CCU,DEL,2026-04-19 03:58:41,2026-04-19 04:36:41,False,38,CCU - DEL,2026-04-19,3,Up to 90 min,Short duration under 45 minutes,True,185ee8b873ef03b1ebdd
SJ241,Spicejet,DEL,HYD,2026-04-19 03:57:41,2026-04-19 06:36:41,False,159,DEL - HYD,2026-04-19,3,91 to 180 min,,False,ddca2c5fbe3e45d1fd5c
AI020,Air India,BOM,BLR,2026-04-19 03:53:41,2026-04-19 06:21:41,False,148,BOM - BLR,2026-04-19,3,91 to 180 min,,False,72c9462eb9535c4af0f7
UK031,Vistara,CCU,DEL,2026-04-19 03:45:41,2026-04-19 07:20:41,False,215,CCU - DEL,2026-04-19,3,181 to 300 min,,False,aab59323a26b41bb23ce
AI013,Air India,HYD,BLR,2026-04-19 03:41:41,2026-04-19 04:58:41,False,77,HYD - BLR,2026-04-19,3,Up to 90 min,,False,7af7d04358d05407f078
AI249,Air India,BLR,HYD,2026-04-19 03:38:41,2026-04-19 06:27:41,False,169,BLR - HYD,2026-04-19,3,91 to 180 min,,False,29eed952103386774fd8
UK046,Vistara,CCU,DEL,2026-04-19 03:37:41,2026-04-19 06:05:41,False,148,CCU - DEL,2026-04-19,3,91 to 180 min,,False,cea5b893a565c5a0079b
UK168,Vistara,BLR,CCU,2026-04-19 03:20:41,2026-04-19 04:09:41,False,49,BLR - CCU,2026-04-19,3,Up to 90 min,,False,58bbba046e7b46d1e33a
AI022,Air India,BOM,MAA,2026-04-19 03:15:41,2026-04-19 05:10:41,False,115,BOM - MAA,2026-04-19,3,91 to 180 min,,False,53772e8bc79fe47c1fe9
UK218,Vistara,MAA,BLR,2026-04-19 03:12:41,2026-04-19 07:22:41,False,250,MAA - BLR,2026-04-19,3,181 to 300 min,,False,0a52648db9b52eab7dae
UK142,Vistara,BLR,DEL,2026-04-19 03:03:41,2026-04-19 07:13:41,False,250,BLR - DEL,2026-04-19,3,181 to 300 min,,False,70a29f66384fa4897268
6F067,IndiGo,MAA,BLR,2026-04-19 02:59:41,2026-04-19 06:02:41,False,183,MAA - BLR,2026-04-19,2,181 to 300 min,,False,3a80289096b7016a4bfa
SJ217,Spicejet,BOM,CCU,2026-04-19 02:57:41,2026-04-19 06:04:41,False,187,BOM - CCU,2026-04-19,2,181 to 300 min,,False,e420850bb47e71457f84
SJ143,Spicejet,DEL,BOM,2026-04-19 02:55:41,2026-04-19 03:52:41,False,57,DEL - BOM,2026-04-19,2,Up to 90 min,,False,6a66aa51f5de41efae32
AI243,Air India,BLR,BOM,2026-04-19 02:50:41,2026-04-19 05:09:41,False,139,BLR - BOM,2026-04-19,2,91 to 180 min,,False,979d3ea0b43bde004676
SJ246,Spicejet,BOM,DEL,2026-04-19 02:47:41,2026-04-19 03:47:42,False,60,BOM - DEL,2026-04-19,2,Up to 90 min,,False,30d83f7c7e12ee75d22e
6F170,IndiGo,HYD,DEL,2026-04-19 02:44:41,2026-04-19 04:14:41,False,90,HYD - DEL,2026-04-19,2,Up to 90 min,,False,c9f0fb53bad386dc0ca2
UK157,Vistara,CCU,BOM,2026-04-19 02:41:41,2026-04-19 03:41:42,False,60,CCU - BOM,2026-04-19,2,Up to 90 min,,False,e0c724e16434107c5583
UK172,Vistara,DEL,BOM,2026-04-19 02:20:41,2026-04-19 05:21:41,False,181,DEL - BOM,2026-04-19,2,181 to 300 min,,False,b64e15adb570a18521ac
SJ139,Spicejet,DEL,BLR,2026-04-19 02:20:41,2026-04-19 06:02:41,False,222,DEL - BLR,2026-04-19,2,181 to 300 min,,False,d922a7b533a248099644
UK085,Vistara,MAA,DEL,2026-04-19 02:15:41,2026-04-19 03:17:41,False,62,MAA - DEL,2026-04-19,2,Up to 90 min,,False,79e9968ab218583e34ea
6F079,IndiGo,MAA,HYD,2026-04-19 02:14:41,2026-04-19 06:18:41,False,244,MAA - HYD,2026-04-19,2,181 to 300 min,,False,9264b6ec29af6f0e7373
SJ032,Spicejet,MAA,BOM,2026-04-19 02:11:41,2026-04-19 04:33:41,False,142,MAA - BOM,2026-04-19,2,91 to 180 min,,False,bd26bab4cfd85d18f94a
6F182,IndiGo,BOM,CCU,2026-04-19 02:10:41,2026-04-19 04:18:41,False,128,BOM - CCU,2026-04-19,2,91 to 180 min,,False,b5a4dec6348b31248148
AI106,Air India,HYD,BLR,2026-04-19 02:07:41,2026-04-19 03:20:41,False,73,HYD - BLR,2026-04-19,2,Up to 90 min,,False,ad89dcdfa7eb63d3f304
AI200,Air India,HYD,MAA,2026-04-19 02:05:41,2026-04-19 05:29:41,False,204,HYD - MAA,2026-04-19,2,181 to 300 min,,False,4d2eb038d43ecb2a3c35
6F142,IndiGo,CCU,MAA,2026-04-19 02:05:41,2026-04-19 06:04:41,False,239,CCU - MAA,2026-04-19,2,181 to 300 min,,False,45452f8020851683b969
SJ079,Spicejet,HYD,DEL,2026-04-19 01:58:41,2026-04-19 05:02:41,False,184,HYD - DEL,2026-04-19,1,181 to 300 min,,False,bd222897f771448c3686
SJ082,Spicejet,BOM,DEL,2026-04-19 01:54:41,2026-04-19 02:33:41,False,39,BOM - DEL,2026-04-19,1,Up to 90 min,Short duration under 45 minutes,True,d9053353efae6112e321
SJ110,Spicejet,CCU,DEL,2026-04-19 01:47:41,2026-04-19 02:20:41,False,33,CCU - DEL,2026-04-19,1,Up to 90 min,Short duration under 45 minutes,True,db2a4b752f13dc8dc5c3
6F262,IndiGo,MAA,DEL,2026-04-19 01:44:41,2026-04-19 02:47:41,False,63,MAA - DEL,2026-04-19,1,Up to 90 min,,False,1141bba5318afa593df6
UK143,Vistara,BLR,BOM,2026-04-19 01:34:41,2026-04-19 02:48:41,False,74,BLR - BOM,2026-04-19,1,Up to 90 min,,False,0ade6dd49b38f27baa6b
6F269,IndiGo,HYD,MAA,2026-04-19 01:30:41,2026-04-19 02:52:41,False,82,HYD - MAA,2026-04-19,1,Up to 90 min,,False,f4d35d0882225aefca7d
6F214,IndiGo,BOM,CCU,2026-04-19 01:21:41,2026-04-19 05:20:41,False,239,BOM - CCU,2026-04-19,1,181 to 300 min,,False,1711c537f03b482af9ad
SJ213,Spicejet,BOM,CCU,2026-04-19 01:19:41,2026-04-19 04:48:41,False,209,BOM - CCU,2026-04-19,1,181 to 300 min,,False,aea12c854361bb3f31ca
SJ072,Spicejet,DEL,HYD,2026-04-19 01:18:41,2026-04-19 04:08:41,False,170,DEL - HYD,2026-04-19,1,91 to 180 min,,False,28d4dda71d22ca9f4049
6F059,IndiGo,BOM,DEL,2026-04-19 01:12:41,2026-04-19 06:02:41,False,290,BOM - DEL,2026-04-19,1,181 to 300 min,,False,41fe9e1c5b71b093b5a9
UK202,Vistara,DEL,HYD,2026-04-19 01:11:41,2026-04-19 05:37:41,False,266,DEL - HYD,2026-04-19,1,181 to 300 min,,False,e9e51e84057787b2a472
UK037,Vistara,BLR,BOM,2026-04-19 01:10:41,2026-04-19 05:12:41,False,242,BLR - BOM,2026-04-19,1,181 to 300 min,,False,f457134691f42257a640
UK069,Vistara,CCU,DEL,2026-04-19 01:10:41,2026-04-19 03:23:41,False,133,CCU - DEL,2026-04-19,1,91 to 180 min,,False,2ebe24307c5ba08c1680
SJ118,Spicejet,DEL,BOM,2026-04-19 01:08:41,2026-04-19 02:33:41,False,85,DEL - BOM,2026-04-19,1,Up to 90 min,,False,4bb8472e56e8b15934fa
6F145,IndiGo,CCU,DEL,2026-04-19 01:02:41,2026-04-19 02:18:41,False,76,CCU - DEL,2026-04-19,1,Up to 90 min,,False,c084ca1f4df40733ae54
UK097,Vistara,HYD,BOM,2026-04-19 00:49:41,2026-04-19 05:00:41,False,251,HYD - BOM,2026-04-19,0,181 to 300 min,,False,3244535543e0ff53cb0a
6F117,IndiGo,CCU,DEL,2026-04-19 00:46:41,2026-04-19 01:51:41,False,65,CCU - DEL,2026-04-19,0,Up to 90 min,,False,9701fee86d2bf049a5d5
6F226,IndiGo,DEL,BOM,2026-04-19 00:38:41,2026-04-19 02:55:41,False,137,DEL - BOM,2026-04-19,0,91 to 180 min,,False,6e72c00b15b735736745
6F050,IndiGo,DEL,BOM,2026-04-19 00:35:41,2026-04-19 04:32:41,False,237,DEL - BOM,2026-04-19,0,181 to 300 min,,False,efb9908a575ae399a1d2
UK196,Vistara,BOM,HYD,2026-04-19 00:32:41,2026-04-19 04:49:41,False,257,BOM - HYD,2026-04-19,0,181 to 300 min,,False,93c67f52180e739ef280
SJ086,Spicejet,CCU,DEL,2026-04-19 00:32:41,2026-04-19 04:17:41,False,225,CCU - DEL,2026-04-19,0,181 to 300 min,,False,4613669a4d46ac6be904
AI134,Air India,HYD,BOM,2026-04-19 00:28:41,2026-04-19 04:23:41,False,235,HYD - BOM,2026-04-19,0,181 to 300 min,,False,929d560c048fda70c9f6
AI043,Air India,CCU,DEL,2026-04-19 00:28:41,2026-04-19 04:37:41,False,249,CCU - DEL,2026-04-19,0,181 to 300 min,,False,68ef47da4e4d02062f2b
UK119,Vistara,BOM,CCU,2026-04-19 00:21:41,2026-04-19 04:38:41,False,257,BOM - CCU,2026-04-19,0,181 to 300 min,,False,7c48175f883813df51c3
SJ181,Spicejet,BOM,BLR,2026-04-19 00:20:41,2026-04-19 01:49:41,False,89,BOM - BLR,2026-04-19,0,Up to 90 min,,False,84b4afb1cf123c2421fd
AI070,Air India,CCU,DEL,2026-04-19 00:05:41,2026-04-19 01:44:41,False,99,CCU - DEL,2026-04-19,0,91 to 180 min,,False,f269dc2630f9a805164c
6F233,IndiGo,BLR,BOM,2026-04-18 23:56:41,2026-04-19 03:53:41,False,237,BLR - BOM,2026-04-18,23,181 to 300 min,,False,545f9c64489c93259ca1
UK013,Vistara,BOM,MAA,2026-04-18 23:52:41,2026-04-19 02:52:41,False,180,BOM - MAA,2026-04-18,23,91 to 180 min,,False,0e793ffc070ae01e6ddd
6F015,IndiGo,BOM,CCU,2026-04-18 23:39:41,2026-04-19 02:27:41,False,168,BOM - CCU,2026-04-18,23,91 to 180 min,,False,f8785982dbed496542ac
SJ247,Spicejet,DEL,BOM,2026-04-18 23:38:41,2026-04-19 03:43:41,False,245,DEL - BOM,2026-04-18,23,181 to 300 min,,False,bf698df5a3d6a585842d
AI067,Air India,HYD,DEL,2026-04-18 23:36:41,2026-04-19 03:09:41,False,213,HYD - DEL,2026-04-18,23,181 to 300 min,,False,7e254032b557fcc73d53
AI211,Air India,DEL,CCU,2026-04-18 23:34:41,2026-04-19 01:21:41,False,107,DEL - CCU,2026-04-18,23,91 to 180 min,,False,3fd402adc298c16ff24c
UK029,Vistara,DEL,BOM,2026-04-18 23:26:41,2026-04-19 02:15:41,False,169,DEL - BOM,2026-04-18,23,91 to 180 min,,False,b04b409506860907f200
SJ200,Spicejet,BOM,DEL,2026-04-18 23:24:41,2026-04-19 02:11:41,False,167,BOM - DEL,2026-04-18,23,91 to 180 min,,False,6e7fe44d78199b8fa0cd
6F087,IndiGo,DEL,HYD,2026-04-18 23:24:41,2026-04-19 03:10:41,False,226,DEL - HYD,2026-04-18,23,181 to 300 min,,False,7f38c3baef7818e6798c
SJ210,Spicejet,HYD,CCU,2026-04-18 23:21:41,2026-04-19 02:54:41,False,213,HYD - CCU,2026-04-18,23,181 to 300 min,,False,8e71af05ee87e9d3ce37
AI101,Air India,DEL,BLR,2026-04-18 23:20:41,2026-04-19 02:23:41,False,183,DEL - BLR,2026-04-18,23,181 to 300 min,,False,b8d61bc98c6dafb421ab
UK075,Vistara,MAA,CCU,2026-04-18 23:15:41,2026-04-19 03:54:41,False,279,MAA - CCU,2026-04-18,23,181 to 300 min,,False,3b0b2a1b898b13ce856b
SJ091,Spicejet,BLR,CCU,2026-04-18 23:10:41,2026-04-19 00:47:41,False,97,BLR - CCU,2026-04-18,23,91 to 180 min,,False,480c966c1461abf8cdff
AI251,Air India,MAA,DEL,2026-04-18 22:40:41,2026-04-18 23:24:41,False,44,MAA - DEL,2026-04-18,22,Up to 90 min,Short duration under 45 minutes,True,c30ac9ed30ebb2fbcbf4
SJ042,Spicejet,HYD,CCU,2026-04-18 22:38:41,2026-04-19 02:20:41,False,222,HYD - CCU,2026-04-18,22,181 to 300 min,,False,add86a9c4fcd488ddd13
UK126,Vistara,CCU,DEL,2026-04-18 22:37:41,2026-04-19 00:03:41,False,86,CCU - DEL,2026-04-18,22,Up to 90 min,,False,9c19eedf012762711e49
6F042,IndiGo,HYD,DEL,2026-04-18 22:35:41,2026-04-19 02:41:41,False,246,HYD - DEL,2026-04-18,22,181 to 300 min,,False,a34683bcf65a58dff274
AI116,Air India,CCU,BOM,2026-04-18 22:30:41,2026-04-19 01:57:41,False,207,CCU - BOM,2026-04-18,22,181 to 300 min,,False,7ef2cf09bba6abac2d6b
SJ209,Spicejet,BLR,BOM,2026-04-18 22:22:41,2026-04-19 02:03:41,False,221,BLR - BOM,2026-04-18,22,181 to 300 min,,False,020d58005f62e9d2fa93
